"","cntry","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16"
"366","AT",3,7,9,2,1,7,8,7,6,3,4,7,8,6,8,3
"367","AT",1,0,10,4,5,3,6,5,5,7,6,4,5,8,3,4
"368","AT",7,8,9,2,4,3,1,8,5,4,3,6,3,3,2,3
"369","AT",6,8,9,4,2,5,6,8,6,5,8,9,8,7,5,4
"370","AT",8,9,10,5,4,4,4,9,7,9,9,5,7,7,5,5
"371","AT",4,9,9,4,3,5,6,8,6,6,9,8,8,7,5,4
"372","AT",0,0,5,3,5,0,0,10,5,0,8,3,0,10,0,0
"373","AT",5,5,5,3,3,3,3,8,4,2,2,5,8,5,5,5
"374","AT",6,9,9,4,2,4,4,7,6,5,8,7,7,5,4,4
"375","AT",5,5,3,2,3,3,5,7,6,2,6,5,8,6,6,6
"376","AT",0,8,8,0,0,3,5,7,6,0,5,7,9,6,4,4
"377","AT",7,10,10,8,8,5,5,9,8,7,7,8,8,4,4,4
"378","AT",5,7,8,4,2,4,5,8,7,5,9,8,9,6,5,4
"379","AT",3,6,6,1,1,3,2,8,7,6,4,4,3,6,4,4
"380","AT",8,8,8,8,7,7,7,5,7,5,4,8,7,5,3,5
"381","AT",0,7,8,0,0,6,7,8,6,0,7,8,8,10,5,6
"382","AT",7,7,8,2,2,3,0,5,7,2,5,7,4,8,5,5
"383","AT",4,7,7,4,4,7,2,10,7,0,10,10,10,6,6,8
"384","AT",5,7,8,2,1,1,4,8,9,4,7,7,8,7,7,5
"385","AT",7,7,7,8,6,7,7,9,8,9,9,9,9,6,6,7
"386","AT",2,7,4,0,0,3,2,9,7,5,2,0,0,10,10,10
"387","AT",3,6,10,2,2,2,0,8,2,2,3,4,1,6,7,7
"388","AT",7,8,8,4,2,5,1,9,7,6,8,9,8,5,6,5
"389","AT",8,7,5,5,5,7,9,9,7,5,6,9,10,8,10,8
"390","AT",4,8,8,0,0,6,6,9,9,9,9,9,9,5,5,5
"391","AT",8,9,9,7,7,7,7,8,7,6,8,9,9,8,7,5
"392","AT",5,3,5,2,2,2,4,8,6,4,7,3,7,6,2,3
"393","AT",6,7,10,1,1,1,0,8,2,1,6,3,9,6,6,3
"394","AT",6,7,6,5,5,3,7,10,6,4,6,5,7,4,5,4
"395","AT",0,2,3,0,0,0,0,10,0,0,0,3,8,0,0,0
"396","AT",10,10,10,8,8,8,9,7,6,6,8,8,9,3,2,1
"397","AT",7,10,10,6,6,4,8,8,7,7,7,10,9,9,5,5
"398","AT",5,6,6,3,3,3,3,8,4,2,2,4,7,3,2,3
"399","AT",5,4,4,4,3,3,3,7,1,0,0,5,4,6,6,5
"400","AT",9,9,9,7,7,6,6,9,7,7,8,7,7,9,8,8
"401","AT",4,7,8,2,4,3,7,7,4,3,5,4,8,6,5,4
"402","AT",4,8,9,3,2,5,6,7,6,5,8,8,9,7,5,4
"403","AT",8,9,9,7,7,7,6,9,8,7,8,8,7,7,6,5
"404","AT",9,9,10,7,7,9,8,9,7,8,8,8,9,7,8,7
"405","AT",8,9,9,4,4,7,8,9,5,8,8,8,8,8,4,5
"406","AT",4,6,7,3,4,2,5,9,6,4,7,9,6,7,2,2
"407","AT",8,8,8,7,7,8,9,8,7,6,7,8,8,9,8,8
"408","AT",6,9,9,5,5,6,3,10,8,7,8,9,9,5,5,5
"409","AT",6,8,8,3,3,5,5,8,6,5,8,8,8,2,3,3
"410","AT",2,4,6,5,4,6,6,5,5,2,8,9,8,8,8,5
"411","AT",8,9,9,7,7,10,10,9,8,8,10,9,8,8,7,8
"412","AT",6,7,8,6,6,6,8,6,7,6,7,7,8,6,5,4
"413","AT",3,3,3,1,3,1,1,6,7,7,8,8,7,5,2,1
"414","AT",4,5,7,0,0,0,3,9,2,0,2,4,6,1,0,1
"415","AT",5,9,9,5,5,5,5,9,6,3,7,8,9,5,5,6
"416","AT",6,8,8,4,4,4,2,9,7,6,8,8,9,5,4,5
"417","AT",0,3,9,0,0,3,3,8,8,0,9,9,8,5,2,7
"418","AT",5,6,8,4,2,4,3,6,6,4,7,3,7,8,5,5
"419","AT",2,3,4,3,3,0,1,8,0,0,5,5,4,4,4,4
"420","AT",7,8,8,5,5,4,6,8,5,1,4,5,6,6,6,5
"421","AT",7,8,9,2,2,2,4,8,7,3,6,7,7,8,7,7
"422","AT",8,7,8,8,5,5,5,8,6,6,7,7,7,4,4,4
"423","AT",4,8,10,3,3,4,5,10,6,3,6,6,7,6,5,6
"424","AT",9,9,7,3,5,8,8,9,5,3,8,5,4,8,8,6
"425","AT",5,5,9,0,0,0,2,8,7,3,7,7,8,3,3,0
"426","AT",0,3,3,0,0,0,0,5,0,0,1,4,1,1,3,3
"427","AT",0,5,0,2,3,0,3,8,3,1,6,6,5,3,5,6
"428","AT",8,7,6,9,7,8,6,4,5,3,8,5,4,1,0,1
"429","AT",4,8,8,5,5,3,6,8,5,5,7,4,8,0,7,3
"430","AT",4,6,6,3,3,3,3,8,4,4,4,5,8,3,3,3
"431","AT",5,6,6,3,3,2,1,9,6,4,6,8,7,3,4,4
"432","AT",10,8,9,7,7,9,9,8,7,6,9,6,8,8,8,7
"433","AT",5,8,8,5,5,5,3,6,8,3,7,8,8,5,6,4
"434","AT",7,10,10,7,7,6,7,9,9,7,8,9,9,5,5,5
"435","AT",6,9,9,5,7,8,6,10,9,5,8,9,8,10,5,5
"436","AT",7,8,8,8,8,8,9,6,8,7,7,6,7,6,5,5
"437","AT",6,8,9,5,3,5,6,8,6,5,8,8,9,6,6,5
"438","AT",4,7,10,1,1,0,0,9,5,3,4,2,5,7,7,8
"439","AT",4,7,8,3,2,4,5,8,7,5,8,8,9,7,4,5
"440","AT",3,9,9,2,2,4,5,9,4,2,6,8,6,5,5,5
"441","AT",0,0,0,0,0,0,0,9,0,0,0,3,0,5,0,3
"442","AT",10,10,10,9,9,10,10,9,8,9,9,9,9,6,6,5
"443","AT",6,8,10,4,4,6,8,7,5,2,8,2,7,8,5,5
"444","AT",10,10,10,10,10,10,10,9,9,9,9,8,9,7,6,7
"445","AT",5,5,7,5,5,5,5,10,3,8,9,9,9,10,10,2
"446","AT",5,10,10,5,5,10,10,7,9,9,9,9,9,10,10,10
"447","AT",5,7,7,5,5,0,0,6,3,2,2,7,5,4,4,4
"448","AT",2,5,8,0,0,4,4,8,8,5,8,6,5,3,3,4
"449","AT",2,5,5,2,2,2,2,5,2,1,2,5,6,2,2,2
"450","AT",5,7,6,4,4,5,4,10,8,8,8,8,8,8,9,8
"451","AT",1,1,1,0,0,1,1,8,3,1,1,0,2,5,4,3
"452","AT",3,4,3,2,2,3,3,6,6,6,8,9,7,10,8,8
"453","AT",6,9,9,6,5,6,5,9,8,5,9,9,9,3,3,3
"454","AT",5,7,8,4,2,6,7,8,6,5,8,9,8,7,5,4
"455","AT",5,5,5,5,5,5,6,8,3,7,9,3,5,7,5,5
"456","AT",3,1,7,2,2,5,6,4,3,3,4,4,5,5,5,7
"457","AT",6,8,9,5,5,5,5,7,7,5,6,5,6,5,7,4
"458","AT",7,10,10,5,5,9,9,10,4,5,9,9,3,7,5,5
"459","AT",1,5,8,0,0,0,2,5,5,0,2,3,4,5,3,3
"460","AT",5,4,9,3,2,3,3,9,4,4,5,4,7,7,8,8
"461","AT",4,4,10,5,2,5,4,10,4,4,5,6,5,6,6,6
"462","AT",6,9,9,0,2,7,9,9,7,0,8,8,10,10,8,10
"463","AT",6,7,8,8,2,2,3,10,2,3,3,5,6,0,2,1
"464","AT",6,8,7,5,9,8,7,9,8,8,9,8,3,8,8,9
"465","AT",0,5,7,0,0,2,3,7,6,0,5,8,7,6,0,0
"466","AT",6,6,9,3,4,3,6,8,6,2,5,6,4,5,2,1
"467","AT",10,10,10,10,10,10,8,9,7,8,7,8,9,8,6,7
"468","AT",4,6,5,3,3,4,6,7,3,2,3,4,6,6,7,5
"469","AT",6,9,7,6,6,6,5,9,7,4,6,4,6,9,6,7
"470","AT",7,7,9,5,5,5,6,9,8,3,5,6,5,4,3,0
"471","AT",3,5,6,3,3,3,3,7,3,1,3,5,7,3,2,2
"472","AT",7,9,9,4,4,7,7,9,7,7,8,6,4,6,7,6
"473","AT",7,5,5,5,5,0,0,9,4,2,3,8,4,7,2,2
"474","AT",2,5,7,1,2,1,4,4,0,6,6,7,7,0,7,4
"475","AT",5,5,8,5,4,4,4,9,5,4,8,5,3,5,8,6
"476","AT",2,4,7,1,1,0,0,8,7,3,0,2,7,6,5,4
"477","AT",3,7,5,3,2,4,3,7,5,2,6,6,7,7,6,6
"478","AT",1,4,8,2,1,2,5,9,4,3,4,5,8,6,4,3
"479","AT",6,9,9,3,3,2,4,7,5,3,4,5,4,3,4,3
"480","AT",8,4,8,8,4,1,0,8,5,4,7,8,5,5,10,8
"481","AT",5,8,8,4,2,5,6,8,7,5,8,8,8,6,5,4
"482","AT",7,9,9,5,5,3,5,10,7,8,8,8,8,5,5,5
"483","AT",4,6,6,3,3,3,4,9,6,3,6,3,3,7,7,9
"484","AT",4,7,8,4,2,6,7,8,6,5,8,9,9,6,5,4
"485","AT",6,8,10,1,2,3,6,8,8,6,8,7,7,5,4,4
"486","AT",7,8,9,6,8,7,8,7,10,10,10,10,10,10,10,10
"487","AT",2,2,8,2,4,2,2,9,6,4,5,8,8,7,2,2
"488","AT",10,10,10,8,5,5,7,10,8,10,10,8,8,5,0,5
"489","AT",7,8,7,4,4,4,2,9,8,7,8,9,8,5,5,5
"490","AT",3,2,7,5,4,4,4,9,7,6,5,4,4,4,8,5
"491","AT",7,9,8,3,2,5,7,10,7,5,6,4,5,7,6,7
"492","AT",6,10,10,5,7,5,8,8,9,4,8,10,10,8,5,5
"493","AT",6,7,8,5,6,3,7,8,6,5,5,7,7,6,5,5
"494","AT",8,9,10,6,5,6,7,10,8,8,9,8,7,5,7,2
"495","AT",1,1,1,1,1,1,1,8,0,0,1,5,8,0,5,5
"496","AT",3,9,6,2,2,4,3,2,3,3,3,6,5,6,6,5
"497","AT",7,8,8,4,3,6,2,9,8,8,8,8,9,5,5,5
"498","AT",5,8,7,2,2,3,6,7,6,5,7,7,7,7,5,5
"499","AT",6,8,8,2,2,6,4,4,3,2,6,4,4,5,6,4
"500","AT",3,5,5,2,2,2,2,7,2,1,1,5,7,2,1,2
"501","AT",3,3,5,5,4,4,5,7,3,6,5,2,7,8,7,5
"502","AT",7,8,8,5,5,3,4,9,7,3,6,4,7,7,8,6
"503","AT",10,10,10,10,10,10,8,8,7,6,7,7,8,6,5,6
"504","AT",5,8,9,5,5,9,5,8,8,6,8,7,9,10,5,5
"505","AT",5,5,5,4,4,3,3,9,2,4,4,5,6,5,4,5
"506","AT",9,9,10,5,5,5,2,10,0,2,8,5,10,10,10,10
"507","AT",3,6,0,2,2,3,0,8,8,0,5,7,8,6,3,3
"508","AT",5,5,5,5,5,5,5,8,9,0,0,9,9,10,2,3
"509","AT",2,6,7,0,0,0,0,9,2,1,4,6,5,5,3,3
"510","AT",3,3,4,0,0,0,0,6,1,0,0,0,4,0,2,0
"511","AT",9,9,9,7,7,8,8,9,9,7,8,6,10,7,8,4
"512","AT",7,8,8,5,7,6,8,8,9,9,9,10,10,10,10,10
"513","AT",0,0,2,0,0,0,2,10,4,1,2,5,7,7,6,5
"514","AT",0,8,10,0,0,0,2,10,6,0,5,0,0,8,8,8
"515","AT",6,7,7,4,3,2,1,8,7,5,7,8,8,5,4,4
"516","AT",4,4,7,0,0,0,0,9,1,0,2,0,2,0,5,3
"517","AT",7,7,5,4,2,5,7,4,6,4,5,2,5,5,5,0
"518","AT",7,7,7,3,2,3,4,8,9,6,9,7,6,6,6,6
"519","AT",6,9,9,6,6,6,6,7,6,8,8,9,7,5,5,5
"520","AT",5,2,2,5,5,5,5,8,4,4,4,7,9,7,5,7
"521","AT",5,7,8,3,2,5,6,8,6,7,9,9,8,6,4,4
"522","AT",6,8,8,0,2,3,3,10,6,4,6,4,3,9,6,5
"523","AT",2,2,5,0,0,0,2,9,3,2,0,3,1,7,6,7
"524","AT",5,7,10,0,5,0,0,8,7,3,7,10,10,6,5,6
"525","AT",6,6,10,6,6,10,10,8,8,6,8,10,9,8,8,8
"526","AT",8,10,10,7,6,8,7,9,9,8,10,5,8,7,8,8
"527","AT",7,8,8,5,5,2,1,5,7,5,7,7,6,5,5,5
"528","AT",7,8,8,5,7,7,7,6,2,2,4,2,7,3,7,5
"529","AT",3,7,7,2,2,2,2,7,5,3,3,5,5,3,4,4
"530","AT",6,2,2,7,7,7,7,8,5,6,7,7,7,0,3,0
"531","AT",6,6,6,4,3,5,5,7,5,4,7,5,2,4,4,4
"532","AT",10,10,10,10,10,8,8,9,8,9,8,9,8,6,6,6
"533","AT",10,10,10,7,4,10,10,9,8,8,6,7,8,5,5,5
"534","AT",8,8,2,1,7,9,9,7,3,4,7,7,8,6,1,4
"535","AT",3,5,5,2,2,1,1,7,3,2,3,5,7,2,2,2
"536","AT",9,8,7,7,7,8,9,10,8,7,7,5,7,8,8,5
"537","AT",3,4,5,3,1,3,6,8,1,0,3,3,3,8,7,7
"538","AT",7,8,8,5,5,5,10,8,5,5,3,7,8,5,5,5
"539","AT",2,2,2,0,0,0,0,8,2,0,2,5,2,7,7,7
"540","AT",6,8,8,3,4,4,4,10,9,3,4,10,10,6,4,4
"541","AT",10,10,10,10,8,8,8,8,9,8,9,8,9,5,5,5
"542","AT",9,7,10,8,9,9,9,7,9,10,9,8,9,9,8,10
"543","AT",10,10,10,9,9,10,7,9,8,9,9,8,9,9,7,9
"544","AT",2,4,9,1,1,1,3,8,2,0,2,3,3,2,1,2
"545","AT",2,0,5,5,3,2,7,4,2,1,2,5,0,7,2,2
"546","AT",5,9,9,4,3,4,5,7,6,5,8,8,8,7,5,4
"547","AT",0,0,2,0,0,0,0,6,0,0,4,0,5,0,0,0
"548","AT",2,2,2,2,2,0,0,8,2,0,2,5,8,0,0,0
"549","AT",3,8,6,2,0,3,3,8,5,3,3,7,8,6,8,7
"550","AT",5,7,7,6,6,6,6,9,6,6,6,5,5,7,5,5
"551","AT",7,7,1,1,1,7,7,9,5,1,5,0,8,8,6,6
"552","AT",4,5,6,6,5,6,6,10,3,2,4,3,3,9,10,10
"553","AT",8,9,7,7,7,7,7,9,6,6,6,3,5,7,6,7
"554","AT",5,7,9,8,5,7,7,8,8,5,8,8,7,8,8,8
"555","AT",4,5,2,2,2,2,2,8,4,2,3,5,7,4,5,4
"556","AT",5,4,9,5,2,2,1,9,6,6,4,1,2,5,2,4
"557","AT",4,8,8,5,4,6,6,7,6,4,8,6,6,7,6,5
"558","AT",9,9,10,7,5,9,8,9,9,9,8,9,9,4,4,4
"559","AT",8,7,7,9,8,6,8,5,7,7,7,6,5,5,6,4
"560","AT",4,6,8,3,2,4,5,7,7,5,9,8,9,6,5,8
"561","AT",6,8,8,7,7,7,7,8,5,5,5,8,10,7,7,7
"562","AT",2,7,6,1,1,3,2,7,8,8,9,8,2,8,8,8
"563","AT",3,4,5,7,7,2,4,8,3,2,1,3,4,2,4,2
"564","AT",7,7,10,4,4,2,6,9,5,2,4,7,7,2,2,2
"565","AT",4,2,4,3,4,1,2,8,4,3,3,4,5,3,3,3
"566","AT",1,3,4,1,2,1,0,9,6,0,1,5,4,2,2,1
"567","AT",7,8,9,4,2,4,5,9,7,5,7,7,8,5,7,5
"568","AT",9,10,10,7,5,9,6,9,7,6,7,7,7,3,3,3
"569","AT",6,8,4,3,5,6,6,9,7,6,8,6,6,7,6,6
"570","AT",6,8,7,3,3,3,1,8,7,4,7,8,8,3,3,4
"571","AT",8,9,7,6,6,5,8,9,3,1,6,4,4,9,8,7
"572","AT",3,7,5,5,4,4,8,6,5,4,7,5,5,6,6,6
"573","AT",4,8,9,0,4,6,3,9,4,3,8,8,4,7,5,3
"574","AT",6,8,7,3,3,2,7,8,5,2,6,3,5,10,5,3
"575","AT",7,7,7,5,5,7,7,7,7,8,8,9,9,7,5,5
"576","AT",7,7,7,7,7,7,7,8,8,8,8,8,8,8,5,5
"577","AT",3,7,9,2,2,5,9,8,3,3,3,3,7,5,5,5
"578","AT",10,10,10,10,8,8,8,9,8,9,9,9,9,5,5,5
"579","AT",4,7,7,4,4,5,5,7,5,4,5,5,7,4,4,4
"580","AT",7,8,10,6,6,4,4,10,4,7,8,6,9,4,7,4
"581","AT",5,7,7,4,4,5,5,7,3,3,5,4,7,4,5,4
"582","AT",7,8,8,4,6,6,3,9,8,7,8,8,8,6,5,5
"583","AT",3,7,8,1,1,1,1,8,3,0,1,5,8,0,2,0
"584","AT",4,2,0,6,3,0,5,8,4,0,3,4,5,5,2,0
"585","AT",10,10,10,5,5,8,8,7,6,7,9,8,9,4,4,4
"586","AT",5,6,8,4,4,5,7,10,7,6,8,3,3,6,4,5
"587","AT",7,9,10,4,5,8,9,8,4,3,7,8,6,8,7,5
"588","AT",8,8,7,4,3,5,6,8,6,6,6,6,5,6,6,5
"589","AT",5,8,9,3,3,3,5,8,8,5,6,7,9,5,5,4
"590","AT",7,8,7,6,6,6,6,8,6,6,6,7,4,4,3,3
"591","AT",7,7,6,5,5,7,7,7,6,5,5,7,7,7,7,5
"592","AT",4,5,6,5,5,4,4,8,4,0,4,3,4,6,4,5
"593","AT",2,8,8,2,2,2,5,7,6,2,4,7,8,8,1,1
"594","AT",4,5,8,2,3,1,5,10,3,2,6,5,5,6,3,3
"595","AT",4,7,8,3,3,4,4,8,4,3,4,6,7,2,2,2
"596","AT",0,0,0,0,0,0,0,7,0,0,0,3,5,3,1,2
"597","AT",9,10,10,6,6,3,7,8,6,3,4,5,4,4,5,2
"598","AT",6,8,9,4,2,5,6,7,6,4,8,9,8,6,5,4
"599","AT",6,8,8,6,6,5,3,8,7,5,7,8,8,5,4,5
"600","AT",0,5,7,0,0,0,0,7,0,0,2,0,1,3,0,1
"601","AT",5,10,10,5,5,5,5,8,8,4,4,10,10,8,7,8
"602","AT",6,10,6,4,4,6,7,7,5,3,8,6,9,10,10,9
"603","AT",8,9,9,6,6,8,9,8,7,7,8,8,7,9,9,9
"604","AT",5,6,6,3,3,3,3,7,3,3,4,6,8,2,3,3
"605","AT",6,6,8,5,5,5,6,8,6,3,6,6,7,6,5,5
"606","AT",4,7,8,4,2,5,6,9,7,5,8,9,9,6,5,4
"607","AT",8,9,9,5,5,4,2,5,2,1,5,4,4,7,9,5
"608","AT",1,5,3,1,1,1,5,3,1,1,6,5,7,5,3,2
"609","AT",3,5,7,2,2,2,2,5,3,0,2,5,7,3,4,3
"610","AT",9,9,9,8,8,8,8,6,7,7,7,7,7,6,5,5
"611","AT",1,5,6,2,4,1,1,5,1,0,5,7,6,4,0,0
"612","AT",2,5,8,1,1,1,1,8,2,3,5,8,7,3,0,0
"613","AT",5,9,10,5,5,5,5,9,8,8,8,8,7,6,7,5
"614","AT",8,8,8,8,8,8,8,8,9,9,9,9,9,8,8,9
"615","AT",8,8,8,3,3,8,8,8,4,4,7,7,9,8,9,8
"616","AT",7,4,4,5,5,2,3,9,4,6,3,5,5,2,0,2
"617","AT",10,10,10,8,8,8,8,9,8,9,9,8,9,8,8,8
"618","AT",5,7,8,4,2,5,6,9,7,5,9,8,8,6,6,5
"619","AT",7,6,6,5,5,3,4,8,4,1,6,5,5,4,4,4
"620","AT",10,10,10,6,6,10,10,9,6,8,9,9,9,7,7,8
"621","AT",8,8,8,5,5,5,5,7,5,4,4,5,5,3,5,4
"622","AT",8,5,0,5,5,5,8,10,6,0,10,5,2,5,5,5
"623","AT",8,5,5,2,2,0,0,10,0,0,4,3,2,4,5,3
"624","AT",8,8,8,2,2,2,5,9,6,3,6,3,4,10,4,2
"625","AT",2,5,6,0,0,1,1,8,7,0,2,6,7,2,3,1
"626","AT",8,6,10,9,3,6,8,9,7,10,8,8,9,3,2,3
"627","AT",8,7,9,1,1,1,1,9,3,0,0,5,8,1,2,3
"628","AT",4,7,8,3,2,5,6,8,6,4,9,8,8,7,5,4
"629","AT",7,9,9,6,7,7,9,9,5,4,6,5,9,8,5,7
"630","AT",8,7,10,3,5,1,1,10,7,8,3,0,10,5,0,3
"631","AT",10,2,10,2,3,10,10,9,2,3,8,8,4,10,10,9
"632","AT",4,3,6,3,2,2,2,8,4,4,5,5,5,5,5,3
"633","AT",3,5,5,2,2,3,3,8,4,3,3,6,7,4,3,3
"634","AT",5,8,7,2,2,5,4,5,6,6,7,8,4,6,6,5
"635","AT",4,8,7,0,0,0,0,8,6,0,4,3,4,7,10,6
"636","AT",6,4,3,4,5,3,4,7,7,5,7,7,8,8,5,5
"637","AT",8,8,8,8,8,8,8,10,10,10,10,10,10,9,9,9
"638","AT",0,6,10,0,0,0,0,10,8,0,0,7,4,0,0,0
"639","AT",8,8,8,8,8,8,8,8,9,10,10,10,10,10,10,10
"640","AT",5,7,7,3,3,3,5,9,7,5,6,7,5,5,5,2
"641","AT",0,4,6,1,1,0,0,9,1,0,2,6,4,4,1,1
"642","AT",7,7,8,4,4,0,4,8,6,3,8,6,4,6,5,5
"643","AT",2,7,3,2,2,2,3,9,5,2,3,3,3,5,6,5
"644","AT",9,10,10,8,8,8,10,8,9,8,8,8,8,8,8,7
"645","AT",4,0,2,3,3,2,2,10,10,5,10,5,6,6,8,10
"646","AT",5,6,6,6,6,3,3,8,9,8,8,9,7,6,6,6
"647","AT",3,3,5,2,2,3,3,5,5,3,3,3,3,4,5,4
"648","AT",3,4,6,2,3,7,6,7,7,4,6,3,6,5,3,5
"649","AT",3,4,4,3,3,3,3,9,3,3,3,4,3,1,1,1
"650","AT",3,7,8,3,3,3,6,8,5,4,6,4,5,8,4,3
"651","AT",8,9,9,3,4,7,8,9,7,5,5,7,7,7,2,2
"652","AT",8,8,9,2,3,3,3,7,8,3,4,5,6,5,4,5
"653","AT",8,8,6,5,5,8,7,7,4,4,4,3,3,10,10,5
"654","AT",4,8,8,3,5,9,8,9,5,5,5,2,4,3,1,1
"655","AT",7,7,7,4,4,4,2,7,3,3,3,5,7,6,6,5
"656","AT",4,2,9,0,1,0,0,10,3,1,8,3,5,6,6,5
"657","AT",3,7,10,7,8,5,6,9,2,4,7,10,0,0,0,0
"658","AT",2,7,7,4,2,2,2,8,6,1,5,8,9,7,8,5
"659","AT",5,8,9,5,5,4,4,8,6,4,7,6,6,7,5,5
"660","AT",0,6,8,0,0,0,0,8,0,0,2,3,5,1,2,2
"661","AT",7,9,9,5,5,7,8,9,6,6,7,8,8,8,8,6
"662","AT",7,7,7,6,6,6,6,8,9,5,6,7,7,6,4,3
"663","AT",4,7,8,3,3,2,2,10,6,3,5,8,4,7,5,5
"664","AT",4,5,5,5,5,2,3,8,2,0,3,3,2,3,2,2
"665","AT",3,8,8,4,4,3,6,8,6,4,7,6,4,7,6,5
"666","AT",6,6,6,3,3,5,5,9,3,3,3,5,5,0,5,2
"667","AT",3,5,5,1,4,4,4,8,3,0,4,3,2,6,6,7
"668","AT",6,8,9,5,4,6,6,8,6,5,9,8,9,6,5,4
"669","AT",3,8,7,0,3,5,6,7,8,8,10,10,10,6,0,0
"670","AT",7,9,9,7,7,6,8,8,7,9,4,9,9,6,5,3
"671","AT",7,8,7,6,5,7,8,6,6,4,7,6,6,7,9,7
"672","AT",5,7,7,5,5,3,6,8,8,5,5,7,8,10,7,7
"673","AT",6,8,10,8,7,7,8,8,8,7,9,9,9,5,5,5
"674","AT",2,2,1,0,1,1,1,7,6,4,5,7,8,5,5,5
"675","AT",5,6,7,5,5,5,5,5,4,5,8,6,6,5,6,5
"676","AT",2,2,6,4,4,0,0,10,6,2,2,3,5,6,5,5
"677","AT",7,9,9,2,4,8,8,9,6,7,8,7,8,7,10,8
"678","AT",4,4,7,4,4,4,6,8,5,4,4,4,5,5,5,5
"679","AT",0,2,1,0,1,2,1,5,3,1,6,5,2,4,1,3
"680","AT",6,0,7,6,7,5,6,8,8,8,8,8,8,8,7,7
"681","AT",6,6,5,3,2,5,5,6,6,6,6,5,5,5,5,4
"682","AT",6,9,9,5,4,5,5,9,8,7,8,6,9,7,7,6
"683","AT",6,8,7,3,6,6,5,8,2,1,7,6,7,8,8,5
"684","AT",5,4,8,8,6,7,9,10,7,9,9,5,9,7,9,7
"685","AT",7,8,8,6,6,7,7,9,8,5,8,8,8,7,6,5
"686","AT",4,8,6,3,1,8,9,3,8,7,3,1,9,2,3,5
"687","AT",5,4,3,2,2,6,6,5,3,5,5,6,7,2,2,2
"688","AT",4,7,8,1,2,3,5,7,5,4,5,6,7,4,4,4
"689","AT",2,0,0,5,5,0,0,8,2,0,1,1,2,2,0,0
"690","AT",6,7,8,4,4,4,6,8,4,7,7,8,9,6,6,6
"691","AT",1,1,4,3,3,0,1,8,1,0,3,2,1,3,2,2
"692","AT",3,3,2,4,4,6,6,8,2,3,2,3,3,10,10,10
"693","AT",0,5,10,2,3,3,3,8,5,5,5,7,7,6,3,4
"694","AT",8,10,10,8,7,9,10,10,5,5,8,0,5,10,10,10
"695","AT",7,8,8,5,4,6,3,9,8,7,8,9,9,5,4,5
"696","AT",5,7,8,3,3,5,3,9,5,5,7,7,5,7,5,5
"697","AT",6,9,8,4,4,7,7,9,5,2,3,3,4,7,7,7
"698","AT",3,7,8,2,1,5,6,8,7,6,8,9,9,7,5,4
"699","AT",5,9,9,6,5,6,6,9,7,4,6,9,9,7,7,5
"700","AT",5,7,7,6,6,6,6,7,6,6,7,8,7,7,3,4
"701","AT",5,5,8,3,3,1,4,6,3,0,3,5,5,2,1,1
"702","AT",6,8,9,6,6,6,8,9,8,7,7,8,9,9,8,8
"703","AT",9,9,10,2,2,5,1,10,1,2,3,3,10,6,7,5
"704","AT",3,10,10,0,0,2,6,7,5,5,8,1,1,8,8,7
"705","AT",2,7,9,1,2,0,0,10,2,0,0,8,4,5,1,1
"706","AT",4,9,6,2,1,3,9,9,4,3,5,1,5,10,10,5
"707","AT",7,7,8,0,0,0,0,2,2,0,0,3,4,0,0,0
"708","AT",0,8,0,0,0,0,0,9,5,0,0,5,8,7,5,5
"709","AT",7,7,8,2,2,7,8,10,6,3,9,7,9,5,3,0
"710","AT",5,6,6,3,3,4,4,2,3,0,4,3,3,7,6,6
"711","AT",8,10,10,8,8,8,8,9,8,8,8,10,10,10,10,10
"712","AT",5,7,7,2,2,5,2,8,7,6,8,8,8,6,6,5
"713","AT",5,7,8,2,2,4,7,9,7,4,6,8,7,5,2,2
"714","AT",10,10,10,6,6,8,6,6,4,4,7,4,6,9,8,7
"715","AT",2,4,9,1,1,0,0,5,3,0,2,3,4,5,4,4
"716","AT",8,6,7,9,8,9,10,7,3,8,9,7,8,0,0,0
"717","AT",1,4,6,2,2,2,2,8,5,4,4,7,8,3,4,3
"718","AT",7,9,9,2,3,5,6,9,7,8,8,9,10,9,8,5
"719","AT",6,6,8,2,2,7,8,7,1,1,3,5,6,5,2,0
"720","AT",6,9,9,6,5,6,7,8,7,6,8,5,6,8,8,7
"721","AT",4,6,8,1,1,1,5,7,4,1,4,3,3,5,5,5
"722","AT",6,8,9,5,4,5,8,9,7,4,8,7,7,8,8,6
"723","AT",7,10,10,1,2,4,6,8,7,5,5,5,7,6,3,3
"724","AT",5,8,9,4,3,4,4,8,6,6,8,8,8,6,5,4
"725","AT",2,6,4,2,0,3,6,9,8,0,2,6,6,0,0,0
"726","AT",6,7,7,5,7,5,6,8,8,8,8,8,8,9,6,4
"727","AT",7,7,6,2,2,3,3,9,7,0,4,2,3,7,5,7
"728","AT",5,8,7,8,8,6,9,8,5,5,7,4,8,8,8,7
"729","AT",5,7,10,3,3,3,4,5,7,7,8,6,8,3,2,2
"730","AT",5,5,10,3,3,0,0,10,6,7,7,0,10,7,0,0
"731","AT",7,8,8,5,5,7,7,8,6,4,4,6,7,7,6,8
